0,1,2,3,4,5,6,7,8,9,10
1.0,-1.0614070655326158,1.1405853729845874,0.0896432676427219,-0.7998652691451784,-0.6007010500256785,-0.7203824521286512,-0.9688948029887551,1.5791571397718287,-0.480680768833145,1.0766599630152682
1.0,0.01189155038146138,-0.8921720960859492,0.48206075020060046,1.0058859185847797,0.02110060097510886,-0.11784026319104832,1.1465484515582411,-1.5082525416114556,-0.3994431569788382,0.1546808210744862
1.0,-1.2278032910379908,-1.012233829664167,0.1448625023860745,1.270991065664151,0.7322657767980857,0.6201134895412437,1.4334650705828875,-1.804383779713268,0.3486815425914664,1.2052148135015734
1.0,-1.053297634908593,-1.6210400092813508,0.1587068726170635,-2.0869726995949627,0.989513992522869,0.3474109591296615,-1.9183577564892027,0.07051855543118181,-1.9738148436986513,-0.14376473544992222
1.0,-1.9982496812737327,-2.5950863247610267,-0.36058700926894716,-2.496078769783127,2.5926737578244166,0.13597114216147457,-2.207377340638405,-0.4938068001498291,0.5124657276987402,0.6788643241843212
1.0,0.48077041418600186,-0.7046272876020632,-0.43438878225669814,-0.16523173287020598,-0.7136411729000304,0.4848920930458918,-0.07545704313532836,-0.5020970293530299,-0.10501987505628915,1.2012726582753082
1.0,0.8139829353168652,0.2139420041997448,0.6566595894988343,-0.0526716847234007,-1.1171394791159805,-0.9660677357549043,-0.08221405030646468,0.22629461557218258,-0.9417026663620397,-0.7497256545056343
1.0,-1.1450415207126785,0.8570954260473951,-1.3330827547459225,-0.6482361375158862,-0.7765826572824308,-0.2961647674542063,-0.7763017601937988,1.2205362481391975,1.069492946730586,1.3465159352162177
1.0,-1.960859338238941,-1.0972284790363211,-1.0489627029334214,0.778883294240794,1.1052783974351603,-0.15043460407207346,0.9416968699098196,-1.525895329597902,0.5363473061280012,0.666501880552141
1.0,-0.30099310454708494,0.9054913112513023,-0.49280522620811884,1.0291033685644786,-0.31628844652822896,-0.2603567548940818,0.9318816052679886,0.05873393754271146,-0.2015627770584255,-0.27332325991615386
1.0,-1.0343787629833576,1.3909933763477442,-0.12001492626610002,-1.015751202363225,-0.2096816259085055,-0.5414566229580872,-1.2227848909191685,1.9547748588550478,-0.28124319062726727,-1.3195729295952305
1.0,0.6996236221086884,-0.7668524453892154,1.575084190109262,0.4108902128945179,-0.29377573960536807,-0.5448853265663808,0.5217154951043638,-0.9706068422131001,-0.1577953643396412,2.4440027835635143
1.0,-1.616147401006054,-0.49693846004839,0.6721557098158193,0.7606753389208567,-1.1942432654886046,0.4136471873571907,0.843475984669057,-0.9839931886894031,-0.5989127074706307,-0.7167262207793145
1.0,1.4148814077041008,-0.8332704826504299,-0.6160991827576231,-1.065123206914385,-0.5571988439092284,-2.865831379209188,-0.9782793045438744,0.030753806336680737,1.5798878585040506,-1.3024219500150294
1.0,-1.0971482120921159,1.0822683553079113,0.2409796681606092,0.8390662755038768,-0.08233242364250883,3.0758821558014087,0.7141792773226816,0.3509250789773167,-1.167440842834129,1.2527330319559464
1.0,0.11957689789416094,-1.1816606029882268,2.0169974606106553,1.8076779526869662,0.42485109142562355,-0.3438592676651739,2.0045432209070317,-2.3390163545208327,-1.0618620992295467,-1.248624810338696
1.0,0.2269004206308706,1.0493130312285914,-0.10895084000053648,-0.6947834352624032,0.13962865970883936,-1.256332636174451,-0.8493743541000337,1.4232949748945174,0.42090179299175556,-0.9180349154914511
1.0,2.919641655762572,-0.28219231988834825,0.25988180923387455,-0.23748084390182458,-0.27109225629171396,0.12495036549196684,-0.20533306567829676,-0.07807194050496942,-1.4901037812097766,0.4119348187668507
1.0,0.3389419420763111,1.4288788968624493,0.19592497489377553,-1.0852008237550472,0.6671129790572935,0.8179413760170084,-1.2988015801267345,2.0380195069701674,-0.753190004005408,-0.7006702305612578
1.0,0.6575130268047743,-2.14943135470403,0.25138076774208135,-2.2074458020482806,0.16031240752739728,-1.3167799252165082,-1.9714336773527672,-0.308462336157131,0.2049520205102888,-0.8628411200988348
1.0,0.8408302966729186,-1.4737468203207078,0.8151513935937814,-1.0209392060464506,-1.314708134730895,0.8719890103689732,-0.8481759437325133,-0.56520307650694,-2.14603540987934,-1.2914211792249715
1.0,0.14883373644859127,0.22445111150343833,-0.30256993817584005,0.09761399841968524,-0.9709382943831065,-0.5775332026138487,0.07001653445524321,0.12763793749878707,-0.4188756288213547,0.3850765752633078
1.0,-2.790066793908987,0.8293571657152006,0.20142345848429405,0.6815403507156763,-0.065645733123988,2.1406624605292937,0.5866941577538217,0.24123572029960766,-1.1494001850868953,-0.5179814617245907
1.0,-0.40013062996402177,-0.4800231931690092,0.8075777226901601,-0.32170029999855254,-1.5867241700475485,-1.1331623602786676,-0.2651877855450337,-0.19187681916458715,-0.7334683821511735,-1.0526807924840422
1.0,-0.10735629554566685,-0.3627291177569692,-1.8387584336173064,0.14143030706898135,2.543081096041571,0.5073145408955284,0.19267608429718877,-0.42110351910170557,-0.5552449215341302,-1.6555177778438328
1.0,-0.27916202236518006,0.8767983783481852,2.369487603941067,-0.5468146836434994,2.065477224067537,0.858047273458248,-0.6752401763018082,1.1650665570601062,0.42105971763610117,-0.19265090222841075
1.0,-1.4524838322868547,-2.657788772239149,-0.08993727297030454,-2.628960949002281,0.0010501582310730225,-0.22697329790172346,-2.334896098984944,-0.45362686096023086,-1.075792018559128,-0.008353198682592655
1.0,2.0216179228296522,-1.8353520413258881,0.11881086430001608,-2.2765229728450684,-0.30549047957713005,-0.21028880677226305,-2.0836975331258043,0.01782879093339317,0.6287685811700093,-0.32120090238290777
1.0,-1.0605085969808812,-0.8140267879068109,0.7239820191329631,1.0733861939357239,-0.3137665578924966,0.041174758882390396,1.2051848722308414,-1.487879655993851,-0.9400177787588735,1.2501037109347373
1.0,-1.8009795895058731,-1.4792252330649893,0.23189213314245422,-1.4111521124449482,1.2679503481986472,-0.2489507519423876,-1.246330869002704,-0.28983152740974544,-0.7263027553035059,-1.3079074832589042
1.0,-0.08220251898598512,-0.8771760264751236,0.00038003345963301275,1.191026871305941,1.1460962566146007,0.2602469972860785,1.3338135669989697,-1.6279847225852886,-0.586149782948882,-1.2913697277541194
1.0,0.3949087214308875,-0.9194899278847285,0.2655807982454558,-1.450627766689625,0.4006521556265231,-0.042056293020856964,-1.3609136837107094,0.23161535695369645,0.2991059413055225,0.5464456288903622
1.0,-0.09527280420064553,0.42056121930558116,-0.512421250587866,-0.35946882080973563,1.906946470185351,-1.768582359480712,-0.42322780427589146,0.6286164901432243,0.21229925905901215,0.48207641003247215
1.0,1.2026244582227814,-0.5801684690177197,-1.5912269086946715,0.06411498052406672,0.17454672515442135,-0.06668743438966607,0.14247927899683108,-0.5571401632197571,0.17818351373952354,-0.821821759904268
1.0,-0.09889470528414371,-2.027667384268364,-1.8955305494619725,-2.2083091451206944,0.4130495702322476,-0.9741264983658432,-1.9884641274125017,-0.2005739898978789,0.6786084547485058,-0.32783674740955987
1.0,0.5523346952365391,-0.9023728776659838,-0.6839684238504797,0.7711583296295669,-0.9157810811549765,0.09320691962923279,0.9079592018923258,-1.348689564019987,1.3320616890415253,0.41014650349822745
1.0,-1.1097717158203018,-1.1725899322109115,-0.11531717869764929,1.3511896736092175,0.43604101794898276,0.7122330003865329,1.5367111705369327,-2.0032377892178554,-1.310593994693756,-0.8437543643382712
1.0,-1.5774832936802625,-0.8688159097359633,-0.24496693432472486,-1.0810811215696028,0.19992552477351003,1.550565914763718,-0.9898778080654651,0.01089873501066139,0.7718206343102864,-0.07740218123415554
1.0,-0.14570651127989576,1.096712130875888,1.6141576358675611,1.0936431580007004,1.2098243605131653,-1.1364969533863267,0.9724960793685399,0.180846922435157,1.0901845150663,0.2688808707014659
1.0,-0.1539853668957534,-0.6159263677745926,-0.31124530081693585,0.17391442966055912,0.6315611159870391,0.00650042442606195,0.259460006008391,-0.667484227355826,-0.8297010265414893,0.9386503138205515
1.0,-0.8510132305072713,-0.015219162704471607,0.022228338692547322,0.026992404494576353,0.604125843677202,1.343094858653886,0.029610352662946145,-0.032789646042509016,0.17650120385226337,-0.8741028012604959
1.0,0.44248804536144415,-1.111851579993754,0.5212048068308677,1.6577395534405637,0.35735976734674196,-0.39566310575417213,1.8420161148420593,-2.1698525006324894,-1.4045757541509514,0.15922727137572731
1.0,-0.25741905684273186,1.050935028511041,1.8103639787591332,-0.7907711781677765,-0.34448024969545027,1.837954899155179,-0.9477095606163661,1.493649206210434,-1.1837721856179224,0.6233272268232348
1.0,-1.3619702855365015,-0.1660052667124293,1.6702436662677562,0.06702562565216269,-0.2781302152176032,-0.2541700109213443,0.09052965408220005,-0.19437161893494326,1.6149222726870955,-1.0415198180719076
1.0,1.2201268910191803,-0.8515761707168387,1.771487299184361,0.9285632630838424,-0.5747887252990762,-0.6141650803818293,1.062124384669873,-1.4169668114441007,-2.812026550732907,0.25884549465260837
1.0,0.1143591028055034,0.1852848319239939,0.8412720051721736,-0.05628852678753685,-0.06932393435297411,0.29615117979038047,-0.08211082249378324,0.20364609933996164,-2.10377525231345,-2.078660004252806
1.0,-1.2665500338024887,0.5224394539393098,0.8136562216999823,0.7175879804854558,-2.218409858138367,0.339264521306029,0.6642449764723821,-0.055029048967885213,-0.8019700303474454,-0.5042784030555773
1.0,0.47790751700238965,0.8163143457497477,0.05416634969915242,-0.6811659253357616,-0.27871743022688134,-0.16547418060603497,-0.8045548309371068,1.2082556975093226,2.8660807722570274,0.26286169119051717
